kodOrganizacie,nazovOrganizacie,kodNadurovne,kategoria,2015,2016,2017,2018,2019,2020,2021
544086,Benkovce,800713,DLH,115151.27,102780.8,87814.28,134039.54,164089.02,152138.5,127187.98
544094,Bystré,800713,DLH,,,46.43,0.0,0.0,54597.0,54597.0
544108,Cabov,800713,DLH,,388.5,163.63,728.39,895.97,624.08,0.0
544116,Čaklov,800713,DLH,55332.38,39890.78,24494.08,9052.48,0.0,0.0,61860.84
544124,Čičava,800713,DLH,,10.39,64.67,0.0,0.0,46000.0,211700.0
544132,Čierne nad Topľou,800713,DLH,130460.23,,0.0,0.0,0.0,0.0,0.0
544141,Ďapalovce,800713,DLH,,,0.0,0.0,6000.0,9000.0,9000.0
544159,Davidov,800713,DLH,54493.22,43549.22,33439.0,105462.0,91482.0,77502.0,113987.0
544167,Detrík,800713,DLH,,,0.0,0.0,0.0,0.0,0.0
544175,Dlhé Klčovo,800713,DLH,146060.46,141070.5,108787.84,96731.52,137282.47,241213.77,204237.22
544183,Ďurďoš,800713,DLH,,,0.0,0.0,0.0,10170.0,3170.0
544191,Giglovce,800713,DLH,,,0.0,10000.0,9160.0,23320.0,22480.0
544205,Girovce,800713,DLH,,,0.0,0.0,0.0,695.0,695.0
544213,Hanušovce nad Topľou,800713,DLH,658407.56,778807.02,652450.82,544408.44,451610.61,659933.81,541449.81
544221,Hermanovce nad Topľou,800713,DLH,,,0.0,0.0,0.0,0.0,0.0
544230,Hlinné,800713,DLH,285486.25,77160.25,41316.25,0.0,0.0,400332.0,362328.0
581674,Hencovce,800713,DLH,,,1.84,0.0,0.0,23648.0,23648.0
526509,Gelnica,800801,DLH,1499019.6,1346571.6,1194123.6,1041675.6,1489227.6,2519727.6,2192247.6
526541,Helcmanovce,800801,DLH,1049956.79,211311.16,178051.16,197250.69,174250.69,260375.36,194286.57
526550,Henclová,800801,DLH,,,0.0,0.0,0.0,0.0,0.0
526631,Závadka,800801,DLH,,,0.0,0.0,0.0,0.0,0.0
526649,Žakarovce,800801,DLH,,,0.0,0.0,0.0,12920.0,12920.0
543144,Hrišovce,800801,DLH,6425.67,4781.67,3137.67,1493.67,0.0,0.0,0.0
543187,Jaklovce,800801,DLH,510739.21,459665.29,408591.37,547621.24,476183.32,404745.4,333307.48
543233,Kluknava,800801,DLH,,,-0.01,0.0,0.0,39320.0,39320.0
543241,Kojšov,800801,DLH,94985.52,-1293.32,91568.23,82082.34,70430.1,150242.86,151918.62
543322,Margecany,800801,DLH,60348.02,136964.39,126964.39,116964.39,116970.29,164015.39,152219.39
543365,Mníšek nad Hnilcom,800801,DLH,101200.0,90400.0,79600.0,68800.0,58016.3,47200.0,36400.0
543373,Nálepkovo,800801,DLH,87778.95,34866.22,43017.5,0.0,19341.77,79929.77,72969.77
543497,Prakovce,800801,DLH,155249.51,495060.31,548606.35,583688.43,455113.71,632463.63,466083.63
543501,Richnava,800801,DLH,125.51,496.76,309.46,125.51,125.51,0.0,0.0
543551,Smolnícka Huta,800801,DLH,,,0.0,0.0,0.0,9532.0,9532.0
543560,Smolník,800801,DLH,,,0.0,0.0,0.0,19914.0,19914.0
543632,Stará Voda,800801,DLH,,,0.0,0.0,0.0,2731.0,2731.0
543659,Švedlár,800801,DLH,303397.74,316300.0,292300.0,268300.0,242275.0,215845.0,189415.0
543683,Úhorná,800801,DLH,,,0.0,0.0,0.0,1988.0,33173.63
543705,Veľký Folkmar,800801,DLH,,56845.0,31585.0,6325.0,59606.15,246526.15,233446.15
598119,Košice - mestská časť Kavečany,800802,DLH,78260.0,65216.0,52172.0,39128.0,26084.0,22821.0,9781.0
598127,Košice - mestská časť Ťahanovce,800802,DLH,83987.78,54155.78,24323.78,4272.0,52383.8,56758.2,42471.6
598151,Košice - mestská časť Sever,800802,DLH,,,0.0,0.0,0.0,0.0,0.0
598186,Košice - mestská časť Staré Mesto,800802,DLH,,,237502.0,187510.0,137518.0,125936.0,75944.0
599875,Košice - mestská časť Sídlisko Ťahanovce,800802,DLH,,,0.0,0.0,0.0,0.0,41065.0
599891,Košice - mestská časť Džungľa,800802,DLH,,,0.0,0.0,0.0,5143.0,5143.0
598194,Košice - mestská časť Lorinčík,800803,DLH,,,0.0,0.0,0.0,5633.0,5633.0
598208,Košice - mestská časť Pereš,800803,DLH,235017.91,188001.91,140985.91,143969.91,100953.91,57904.0,193104.0
598216,Košice - mestská časť Myslava,800803,DLH,,,0.0,0.0,0.0,17549.0,17549.0
598224,Košice - mestská časť Západ,800803,DLH,,,0.0,0.0,0.0,73947.0,73947.0
599841,Košice - mestská časť Šaca,800803,DLH,,,0.0,0.0,0.0,43606.0,43606.0
599859,Košice - mestská časť Poľov,800803,DLH,,,43202.83,57099.58,55751.27,82661.39,121359.22
599883,Košice - mestská časť Sídlisko KVP,800803,DLH,,,0.0,,0.0,69192.0,69192.0
599972,Košice - mestská časť Luník IX,800803,DLH,,,0.0,60002.5,53798.24,87451.43,60441.72
599981,Košice,800803,DLH,45106642.73,42971353.37,38064032.16,48125789.31,29127224.55,30188579.0,51896069.0
598682,Košice - mestská časť Dargovských hrdinov,800804,DLH,,,0.0,0.0,0.0,0.0,0.0
599018,Košice - mestská časť Košická Nová Ves,800804,DLH,,,0.0,0.0,0.0,20186.6,20252.6
599093,Košice - mestská časť Barca,800805,DLH,113899.46,63987.84,54387.84,44787.84,35187.84,25587.84,155273.52
599786,Košice - mestská časť Šebastovce,800805,DLH,,,0.0,0.0,0.0,0.0,0.0
599794,Košice - mestská časť Krásna,800805,DLH,121317.23,84922.07,48526.91,12131.75,0.0,41163.0,41163.0
599816,Košice - mestská časť Nad jazerom,800805,DLH,96746.21,46557.05,0.0,0.0,0.0,45675.0,45675.0
599824,Košice - mestská časť Juh,800805,DLH,,,0.0,0.0,0.0,40000.0,40000.0
599913,Košice - mestská časť Vyšné Opátske,800805,DLH,,,0.0,0.0,0.0,0.0,0.0
518107,Hosťovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
518115,Slančík,800806,DLH,,,0.0,0.0,0.0,2531.0,2531.0
518123,Háj,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
518140,Nižná Hutka,800806,DLH,,,0.0,0.0,0.0,7269.0,7269.0
521141,Bačkovík,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521159,Baška,800806,DLH,30756.86,25966.36,23466.36,22966.36,36567.36,45035.36,45035.36
521167,Belža,800806,DLH,16542.31,50.0,11718.31,39417.04,48600.0,104777.0,42929.0
521175,Beniakovce,800806,DLH,96285.01,102111.99,88192.99,72022.99,67379.31,71500.16,82413.82
521183,Bidovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521191,Blažice,800806,DLH,11896.87,10064.59,8232.31,6400.03,4567.75,10659.47,8827.19
521205,Bohdanovce,800806,DLH,21003.6,14003.6,7003.6,61464.84,41464.84,21464.84,11464.84
521213,Boliarov,800806,DLH,143106.01,127506.01,111906.01,95606.01,71606.01,47512.01,23606.01
521221,Budimír,800806,DLH,160048.74,134988.01,110988.01,353585.99,304985.99,280538.99,220969.55
521248,Bukovec,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521256,Bunetice,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521264,Buzica,800806,DLH,347953.87,235365.95,186043.89,145850.39,273943.82,430050.31,411856.39
521272,Cestice,800806,DLH,28542.82,19716.0,12516.0,733679.31,0.0,3270.54,0.0
521281,Čakanovce,800806,DLH,,2362.0,0.0,0.0,0.0,0.0,0.0
521299,Čaňa,800806,DLH,23137.62,,0.0,0.0,0.0,0.0,0.0
521302,Čečejovce,800806,DLH,276115.81,,0.0,0.0,0.0,0.0,0.0
521311,Čižatice,800806,DLH,36132.84,30375.24,24617.64,18860.04,13102.44,7344.84,1587.24
521329,Debraď,800806,DLH,31230.04,22730.04,28830.04,39686.05,66344.09,63494.09,62510.59
521337,Drienovec,800806,DLH,112961.25,99404.85,85020.85,70277.24,63590.55,0.0,0.0
521345,Družstevná pri Hornáde,800806,DLH,54025.03,25873.57,25066.04,10593.48,0.0,762000.0,1032000.0
521353,Ďurďošík,800806,DLH,,,0.0,0.0,0.0,11071.0,11071.0
521361,Ďurkov,800806,DLH,121920.41,104076.41,86232.41,68388.41,50544.41,32700.41,638506.73
521370,Geča,800806,DLH,95600.0,74720.0,53840.0,32960.0,12080.0,0.0,55000.0
521388,Gyňov,800806,DLH,2155.0,,0.0,0.0,0.0,11761.0,11761.0
521396,Hačava,800806,DLH,4918.96,,0.0,0.0,0.0,0.0,83008.62
521400,Haniska,800806,DLH,,,0.0,0.0,0.0,34000.0,34000.0
521418,Herľany,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521426,Hodkovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521442,Hrašovík,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521469,Hýľov,800806,DLH,,29399.46,24217.26,19035.06,13852.86,8670.66,20590.27
521477,Chrastné,800806,DLH,,,0.0,0.0,0.0,7478.0,7478.0
521485,Janík,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521493,Jasov,800806,DLH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521507,Kalša,800806,DLH,7987.72,45247.76,44380.21,52840.21,39400.21,59128.94,55181.09
521523,Kecerovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521540,Kecerovský Lipovec,800806,DLH,,,0.0,0.0,0.0,0.0,1663.0
521558,Kokšov-Bakša,800806,DLH,62338.96,52338.96,42338.96,32338.96,22338.96,110284.48,100284.48
521566,Komárovce,800806,DLH,60204.58,58024.58,47844.58,41664.58,35484.58,29304.58,23124.58
521574,Košická Belá,800806,DLH,29593.58,15652.1,1710.62,0.0,0.0,0.0,18813.0
521582,Košická Polianka,800806,DLH,0.0,87398.12,128580.12,103092.12,168000.0,169396.0,152596.0
521591,Košické Oľšany,800806,DLH,,,0.0,0.0,0.0,20284.0,20284.0
521604,Košický Klečenov,800806,DLH,40973.67,35629.23,30284.79,0.0,19595.91,50069.1,44513.1
521612,Kráľovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521639,Kysak,800806,DLH,,,0.0,0.0,0.0,123969.0,103965.0
521655,Malá Ida,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521663,Malá Lodina,800806,DLH,3512.4,3252.0,2991.6,2731.2,2470.8,2405.7,1950.0
521671,Medzev,800806,DLH,,,0.0,258328.79,311578.34,272578.34,454178.34
521680,Mokrance,800806,DLH,118004.88,109876.44,101748.0,93619.56,85491.12,77362.68,69234.24
521698,Moldava nad Bodvou,800806,DLH,898641.07,729705.16,585045.16,480352.0,542232.43,1989496.0,3211060.0
521701,Mudrovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521728,Nižná Kamenica,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521736,Nižná Myšľa,800806,DLH,143440.0,126880.0,110320.0,93760.0,77200.0,86710.0,70150.0
521744,Nižný Čaj,800806,DLH,35242.9,29766.15,25566.15,21366.15,105488.45,158566.61,154716.61
521752,Nižný Klátov,800806,DLH,,,0.0,0.0,0.0,18312.0,280388.0
521761,Nižný Lánec,800806,DLH,,,0.0,0.0,0.0,,0.0
521779,Turnianska Nová Ves,800806,DLH,,,0.0,0.0,,0.0,0.0
521787,Nováčany,800806,DLH,59612.64,50612.64,46612.64,42612.64,32612.64,57912.1,74014.1
521795,Nová Polhora,800806,DLH,27685.79,25861.79,24037.79,22213.79,54141.39,110133.39,94845.39
521809,Nový Salaš,800806,DLH,2033.7,,0.0,35631.98,0.0,5919.0,29633.09
521817,Obišovce,800806,DLH,27150.26,12341.06,0.0,0.0,0.0,8885.0,8885.0
521825,Olšovany,800806,DLH,,,0.0,0.0,74945.95,68482.56,0.0
521833,Opátka,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521841,Opiná,800806,DLH,,,-174.93,0.0,0.0,0.0,2390.0
521850,Paňovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521868,Peder,800806,DLH,,,0.0,96393.56,148856.8,87708.72,84678.25
521876,Perín-Chym,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521884,Ploské,800806,DLH,,,0.0,60643.7,115000.0,100300.0,70300.0
521892,Poproč,800806,DLH,371376.26,289304.64,252557.62,362333.46,313905.9,323412.06,411525.83
521906,Rákoš,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
521914,Rankovce,800806,DLH,80000.0,,0.0,0.0,0.0,15267.0,15267.0
521922,Rešica,800806,DLH,127392.22,2381.63,1400.0,0.0,0.0,0.0,0.0
521931,Rozhanovce,800806,DLH,,,0.0,0.0,0.0,53977.0,315581.3
521949,Rudník,800806,DLH,,,0.0,0.0,0.0,11089.0,11089.0
521957,Ruskov,800806,DLH,179223.13,164254.33,149285.53,221724.51,256521.55,201568.77,184752.21
521965,Sady nad Torysou,800806,DLH,,,0.0,0.0,0.0,0.0,
521973,Seňa,800806,DLH,137439.21,0.0,63964.54,31960.54,0.0,46027.0,46027.0
521981,Skároš,800806,DLH,7960.0,,66300.0,49860.0,33420.0,59380.13,46253.23
522007,Slanec,800806,DLH,50097.0,28548.89,6948.89,0.0,0.0,0.0,0.0
522015,Slanská Huta,800806,DLH,12756.63,49042.11,41751.21,152192.47,13859.93,28942.84,32948.84
522023,Slanské Nové Mesto,800806,DLH,,,0.0,0.0,0.0,9334.0,9334.0
522031,Sokoľ,800806,DLH,,,0.0,0.0,0.0,19020.0,19020.0
522040,Svinica,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
522066,Šemša,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
522074,Štós,800806,DLH,184503.3,178810.62,173117.94,167425.26,161732.58,172921.9,167229.22
522082,Trebejov,800806,DLH,,,0.0,0.0,0.0,36622.0,33214.0
522091,Trsťany,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
522104,Trstené pri Hornáde,800806,DLH,64200.0,45000.0,25800.18,6750.0,0.0,0.0,219662.37
522121,Vajkovce,800806,DLH,39287.0,33287.0,27287.0,21287.0,15287.0,25463.0,61504.6
522139,Valaliky,800806,DLH,0.0,,0.0,0.0,0.0,0.0,0.0
522147,Veľká Ida,800806,DLH,,43362.8,137518.8,101514.22,313979.71,234000.0,1073506.98
522155,Veľká Lodina,800806,DLH,,,0.0,0.0,0.0,141021.7,0.0
522163,Vtáčkovce,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
522171,Vyšná Hutka,800806,DLH,,,0.0,25789.36,20989.36,38526.4,124261.59
522180,Vyšná Kamenica,800806,DLH,,,0.0,0.0,0.84,0.0,0.0
522198,Vyšná Myšľa,800806,DLH,29131.81,23821.24,20821.24,17821.24,24894.42,35158.66,32646.54
522201,Vyšný Čaj,800806,DLH,,,41544.0,36936.0,32328.0,31324.0,26716.0
522210,Vyšný Klátov,800806,DLH,,,0.0,93747.97,0.0,0.0,0.0
522244,Zlatá Idka,800806,DLH,36732.6,27819.31,22248.75,15012.63,7782.44,0.0,0.0
522252,Žarnov,800806,DLH,,,0.0,0.0,0.0,6877.63,2876.83
522261,Ždaňa,800806,DLH,320421.02,288676.18,251931.34,215186.5,211813.72,211593.72,211593.72
559687,Kechnec,800806,DLH,1116019.33,10000.0,297382.79,450011.87,270000.0,90000.0,0.0
559784,Turňa nad Bodvou,800806,DLH,226968.81,206924.01,197027.32,163098.52,381947.72,304686.92,227426.12
559831,Bočiar,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
559865,Sokoľany,800806,DLH,174420.0,142886.9,0.0,0.0,0.0,21645.0,21645.0
559873,Dvorníky-Včeláre,800806,DLH,,,0.0,0.0,0.0,0.0,111864.72
559881,Zádiel,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
580252,Milhosť,800806,DLH,,,0.0,0.0,0.0,0.0,0.0
582093,Vyšný Medzev,800806,DLH,9156.0,3924.0,0.0,0.0,0.0,0.0,0.0
582514,Kostoľany nad Hornádom,800806,DLH,246095.82,187643.82,129191.82,70739.82,200000.0,193180.0,284608.0
599310,Chorváty,800806,DLH,230.0,230.0,230.0,58770.93,230.0,230.0,0.0
513857,Budince,800807,DLH,12747.06,11727.06,10707.06,10000.0,8900.0,29320.0,25120.0
522279,Michalovce,800807,DLH,9774526.82,10433767.73,10349921.94,9591834.15,9284165.28,10172230.97,9385271.37
522287,Bajany,800807,DLH,3368.78,0.0,0.0,20051.53,5055.92,16080.92,15086.0
522295,Bánovce nad Ondavou,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
522368,Bracovce,800807,DLH,18520.0,4480.0,0.0,0.0,0.0,0.0,0.0
522376,Budkovce,800807,DLH,23750.0,8750.0,0.0,0.0,0.0,0.0,32020.14
522392,Čečehov,800807,DLH,5011.49,4011.49,3011.49,101737.74,1011.49,0.0,25188.85
522406,Dúbravka,800807,DLH,,,0.0,0.0,34000.0,22000.0,10000.0
522414,Falkušovce,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
522431,Hatalov,800807,DLH,49260.35,42696.21,36108.35,146177.16,297157.68,213537.44,
522449,Hažín,800807,DLH,40286.0,41586.0,36700.0,39700.0,30900.0,27199.0,136373.63
522465,Hnojné,800807,DLH,26855.34,23855.34,21517.0,16717.0,22900.0,23217.0,26045.5
522481,Horovce,800807,DLH,86672.0,75824.0,64976.0,145230.55,135277.78,45980.0,35132.0
522511,Iňačovce,800807,DLH,138900.0,110328.16,74073.43,0.0,0.0,0.0,0.0
522546,Jastrabie pri Michalovciach,800807,DLH,,,0.0,0.0,0.0,60000.0,58600.0
522562,Jovsa,800807,DLH,,,0.0,0.0,0.0,15366.0,15366.0
522571,Kačanov,800807,DLH,,4582.0,2074.0,0.0,0.0,5449.0,5449.0
522589,Kaluža,800807,DLH,6199.99,5399.99,5399.99,5399.99,5399.99,13651.99,13651.99
522597,Klokočov,800807,DLH,,,0.0,0.0,0.0,11912.0,11912.0
522635,Zemplínske Kopčany,800807,DLH,18697.46,15097.46,11497.46,79759.67,5497.46,2997.46,0.0
522651,Krásnovce,800807,DLH,54582.0,44982.0,35382.0,96710.06,109982.06,91106.06,72230.06
522686,Kusín,800807,DLH,45160.54,4000.0,1300.0,0.0,0.0,40239.04,38776.04
522694,Lastomír,800807,DLH,119100.0,110160.0,101220.0,92280.0,83340.0,113200.0,101860.0
522708,Laškovce,800807,DLH,1588.0,,0.0,0.0,0.0,0.0,8900.87
522724,Lesné,800807,DLH,14159.44,11159.44,8159.44,6159.44,5159.44,0.0,69918.6
522732,Ložín,800807,DLH,,,0.0,0.0,0.0,92548.7,54498.71
522741,Lúčky,800807,DLH,,,0.0,0.0,0.0,7108.0,100108.0
522759,Malčice,800807,DLH,441538.0,442724.0,432743.0,394693.8,462541.07,488453.7,405482.3
522767,Malé Raškovce,800807,DLH,37770.19,35770.19,35770.19,91059.45,35770.19,35770.19,39772.0
522783,Markovce,800807,DLH,27518.42,21518.42,5518.42,107543.35,172975.79,128676.46,150931.29
522791,Moravany,800807,DLH,,,0.0,0.0,0.0,17900.0,17900.0
522805,Nacina Ves,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
522848,Oreské,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
522864,Palín,800807,DLH,,,0.0,51434.07,233077.98,245297.98,219293.98
522872,Pavlovce nad Uhom,800807,DLH,,,0.0,9850.0,358151.23,533778.8,458778.8
522881,Petrikovce,800807,DLH,46351.85,39163.85,31975.85,24787.85,37599.85,30474.9,35638.9
522902,Petrovce nad Laborcom,800807,DLH,45380.04,36752.04,28124.04,119150.14,110242.14,119874.14,113576.14
522945,Poruba pod Vihorlatom,800807,DLH,52875.29,24875.29,29319.97,29319.97,29319.97,45901.97,47401.97
522961,Pozdišovce,800807,DLH,19117.8,2461.8,0.0,0.0,0.0,89310.8,69474.8
522988,Pusté Čemerné,800807,DLH,,,0.0,20000.0,14000.0,7000.0,0.0
522996,Rakovec nad Ondavou,800807,DLH,11283.82,4621.18,0.0,11.0,0.0,0.0,0.0
523054,Senné,800807,DLH,50192.3,42428.3,34664.3,133400.3,19136.3,19881.3,12117.3
523062,Slavkovce,800807,DLH,,,0.0,0.0,0.0,0.0,25000.0
523071,Sliepkovce,800807,DLH,47771.72,37771.72,47851.72,47851.72,54180.72,192355.49,47851.72
523097,Staré,800807,DLH,88767.23,82035.23,75303.23,96903.23,83503.23,88323.23,79191.23
523101,Strážske,800807,DLH,232660.0,166300.0,99940.0,33580.0,145754.17,175096.33,120438.49
523119,Stretava,800807,DLH,114185.01,87169.01,80069.01,95658.79,83658.79,83250.79,122193.5
523127,Stretavka,800807,DLH,,,0.0,0.0,0.0,22471.66,32221.66
523135,Suché,800807,DLH,15569.0,14537.0,9505.0,1869.0,0.0,0.0,0.0
523151,Šamudovce,800807,DLH,,,0.0,0.0,71777.78,0.0,0.0
523186,Trhovište,800807,DLH,119834.35,119834.35,104834.35,132840.81,174876.01,156338.86,157338.86
523194,Trnava pri Laborci,800807,DLH,32486.0,27482.0,22478.0,17474.0,12470.0,14518.0,9514.0
523208,Tušice,800807,DLH,43762.26,49696.0,31460.34,32854.02,28824.74,27098.0,19598.0
523216,Tušická Nová Ves,800807,DLH,92864.89,124364.89,113364.89,107364.89,189004.52,169201.84,188103.92
523241,Zalužice,800807,DLH,11086.0,,0.0,0.0,95830.0,110400.0,100392.0
523259,Vinné,800807,DLH,41129.54,5313.02,11706.88,205188.22,279327.32,290300.03,260385.52
523275,Voľa,800807,DLH,23435.03,19775.03,11121.74,11131.51,7471.51,0.0,11007.3
523283,Vrbnica,800807,DLH,1424.48,11142.06,24160.97,24160.97,16000.0,0.0,0.0
523291,Vysoká nad Uhom,800807,DLH,,,34000.0,34000.0,106353.0,88353.0,127953.0
523348,Závadka,800807,DLH,41607.0,39159.0,36711.0,24263.0,21776.0,28406.0,25958.0
523356,Zbudza,800807,DLH,,,0.0,0.0,0.0,9188.0,9188.0
523364,Zemplínska Široká,800807,DLH,51346.41,147187.17,141212.8,130992.64,142900.04,149013.04,135917.08
523372,Žbince,800807,DLH,,215.9,148.59,0.0,0.0,113978.68,159406.47
528137,Beša,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
528277,Čičarovce,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
528307,Čierne Pole,800807,DLH,36282.78,34629.78,32912.28,31712.28,30512.28,35688.28,31288.28
528331,Drahňov,800807,DLH,200000.0,180000.0,286909.28,318059.14,341262.6,341262.6,271140.53
528391,Ižkovce,800807,DLH,28800.02,,0.0,0.0,15108.83,13707.97,26284.52
528404,Kapušianske Kľačany,800807,DLH,,,0.0,0.0,0.0,15721.0,15721.0
528463,Krišovská Liesková,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
528579,Maťovské Vojkovce,800807,DLH,,,0.0,0.0,0.0,0.0,9794.0
528633,Oborín,800807,DLH,29195.0,22595.0,15995.0,9395.0,386051.05,0.0,0.0
528692,Ptrukša,800807,DLH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528714,Ruská,800807,DLH,18588.05,14208.09,4730.09,0.0,0.0,0.0,109949.14
543853,Veľké Kapušany,800807,DLH,1463093.51,1302164.62,1153345.42,1195651.7,1046819.72,1242744.52,979309.33
543870,Veľké Raškovce,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
543888,Veľké Slemence,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
543942,Vojany,800807,DLH,,,0.0,0.0,0.0,0.0,0.0
514578,Bretka,800808,DLH,,,0.0,0.0,18535.21,77193.21,71433.21
514748,Gemerská Panica,800808,DLH,,,0.0,6007.79,91234.88,140545.42,11967.0
525529,Rožňava,800808,DLH,1586020.63,1577116.42,1203295.22,1010404.37,1309836.25,1856303.72,1933595.36
525537,Ardovo,800808,DLH,5022.51,,0.0,0.0,0.0,2136.0,2136.0
525545,Betliar,800808,DLH,,,508368.99,90953.33,103078.99,150956.54,135099.0
525553,Bohúňovo,800808,DLH,0.0,0.0,0.0,0.0,0.0,3473.0,3473.0
525561,Bôrka,800808,DLH,,,0.0,0.0,0.0,70047.34,70047.34
525570,Brdárka,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525596,Čierna Lehota,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525600,Čoltovo,800808,DLH,4251.64,4251.64,4251.64,31161.64,24981.64,70022.64,54553.1
525618,Dedinky,800808,DLH,7000.0,5000.0,18620.0,12620.0,24943.99,78153.0,56653.0
525626,Dlhá Ves,800808,DLH,21116.44,,0.0,0.0,52950.02,48875.46,35637.9
525634,Dobšiná,800808,DLH,4169288.29,800087.0,682391.0,548660.0,537272.93,639935.18,878213.22
525642,Drnava,800808,DLH,,,40000.0,81996.0,61488.0,196800.01,176292.01
525651,Gemerská Hôrka,800808,DLH,,,0.0,0.0,41404.14,34223.31,22532.0
525669,Gemerská Poloma,800808,DLH,89476.65,34879.56,0.0,0.0,0.0,38664.0,38664.0
525693,Gočaltovo,800808,DLH,,,15123.64,26241.89,22641.89,38388.65,34788.65
525707,Gočovo,800808,DLH,4000.0,4000.0,2000.0,4000.0,4000.0,1500.0,20000.0
525715,Hanková,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525723,Henckovce,800808,DLH,,,0.0,38000.0,0.0,0.0,0.0
525731,Honce,800808,DLH,,,0.0,0.0,0.0,110447.51,0.0
525740,Hrhov,800808,DLH,20013.81,7688.13,318.22,4000.0,29823.52,88146.85,67926.08
525758,Hrušov,800808,DLH,10710.89,840.0,0.0,0.0,0.0,0.0,0.0
525782,Jablonov nad Turňou,800808,DLH,139906.99,10.14,0.0,0.0,0.0,14589.0,61330.92
525821,Kečovo,800808,DLH,15184.24,8159.77,6030.07,3455.77,1103.77,0.0,0.0
525839,Kobeliarovo,800808,DLH,,,0.0,40000.0,0.0,0.0,0.0
525847,Koceľovce,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525855,Kováčová,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525863,Krásnohorská Dlhá Lúka,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525871,Krásnohorské Podhradie,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525898,Kunova Teplica,800808,DLH,,47559.4,42879.4,122161.48,123335.4,131658.94,121242.94
525910,Lipovník,800808,DLH,58800.0,20.0,9020.0,0.0,20666.84,10166.84,148678.88
525936,Lúčka,800808,DLH,3720.0,720.0,0.0,15229.2,10979.28,6729.36,2479.44
525952,Markuška,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
525961,Meliata,800808,DLH,,,0.0,0.0,0.0,26545.0,23113.0
526045,Nižná Slaná,800808,DLH,53855.0,38915.0,23975.0,10000.0,0.0,25014.0,61679.0
526053,Ochtiná,800808,DLH,,,0.0,0.0,0.0,10639.0,10639.0
526061,Pača,800808,DLH,,,536.53,62576.95,0.0,0.0,0.0
526070,Pašková,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526088,Petrovo,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526096,Plešivec,800808,DLH,905142.51,624458.51,572846.51,521234.51,521622.51,512703.3,515814.9
526126,Rakovnica,800808,DLH,,16070.0,6980.0,2972.0,27000.0,21000.0,57000.0
526134,Rejdová,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526177,Rochovce,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526185,Roštár,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526193,Rozložná,800808,DLH,11908.83,7053.25,5601.25,4149.25,22696.39,21244.39,20143.56
526207,Rožňavské Bystré,800808,DLH,17650.0,10979.44,6959.44,2939.44,0.0,0.0,0.0
526215,Rudná,800808,DLH,,,0.0,0.0,0.0,0.0,0.0
526223,Silica,800808,DLH,0.0,,3500.0,67224.4,55536.4,54735.4,68469.07
